reference_number,inn,cas_number,ec_number,regulation,regulated_by,other_regulations,sccs_opinions,chemical_name,identified_ingredients,cmr,update_date
174,"Metheptazine (INN) and its salts",469-78-3,-,"(EC) 2009/1223",,,,,,20/10/2010
175,"Methylphenidate (INN) and its salts",113-45-1,204-028-6,"(EC) 2009/1223",,,,",,",,20/10/2010
176,"Doxylamine (INN) and its salts",469-21-6,207-414-2,"(EC) 2009/1223",,,,,,20/10/2010
177,"Tolboxane (INN)",2430-46-8,-,"(EC) 2009/1223",,,"p-Tolueneboronic acid, cyclic 2-methyl-2-propyltrimethylene ester ",,,20/10/2010
178,"4-Benzyloxyphenol and 4-ethoxyphenol","103-16-2 / 622-62-8","203-083-3 / 210-748-1","(EC) 2009/1223",,,,,,20/10/2010
179,"Parethoxycaine (INN) and its salts",94-23-5,205-246-4,"(EC) 2009/1223",,,"Benzoic acid, 4-ethoxy-, 2-(diethylamino)ethyl ester 
",",",,20/10/2010
180,"Fenozolone (INN)",15302-16-6,239-339-6,"(EC) 2009/1223",,,"2-Ethylamino-5-phenyl-2-oxazolin-4-one 
",,,20/10/2010
181,"Glutethimide (INN) and its salts",77-21-4,201-012-0,"(EC) 2009/1223",,,"2,6-Piperidinedione, 3-ethyl-3-phenyl- 
",,,20/10/2010
182,"Ethylene oxide",75-21-8,200-849-9,"(EC) 2009/1223","(EC) 2009/790",,Oxirane,,"Carcinogenic Cat. 1B(),Mutagenic Cat. 1B()",29/10/2010
183,"Bemegride (INN) and its salts",64-65-3,200-588-0,"(EC) 2009/1223",,,"2,6-Piperidinedione, 4-ethyl-4-methyl- 
",,,20/10/2010
184,"Valnoctamide (INN)",4171-13-5,224-033-7,"(EC) 2009/1223",,,"Pentanamide, 2-ethyl-3-methyl- ",,,20/10/2010
185,"Haloperidol (INN)",52-86-8,200-155-6,"(EC) 2009/1223",,,"1-Butanone, 4-(4-(4-chlorophenyl)-4-hydroxy-1-piperidinyl)-1-(4-fluorophenyl)- 
",,,20/10/2010
186,"Paramethasone (INN)",53-33-8,200-169-2,"(EC) 2009/1223",,,"Pregna-1,4-diene-3,20-dione, 6-fluoro-11,17,21-trihydroxy-16-methyl-, (6alpha,11beta,16alpha)- 

",,,15/10/2010
187,"Fluanisone (INN)",1480-19-9,216-038-8,"(EC) 2009/1223",,,"1-Butanone, 1-(4-fluorophenyl)-4-(4-(2-methoxyphenyl)-1-piperazinyl)- ",,,20/10/2010
188,"Trifluperidol (INN)",749-13-3,-,"(EC) 2009/1223",,,"1-Butanone, 1-(4-fluorophenyl)-4-(4-hydroxy-4-(3-(trifluoromethyl)phenyl)-1-piperidinyl)- ",,,15/10/2010
189,"Fluoresone (INN)",2924-67-6,220-889-0,"(EC) 2009/1223",,,"Ethyl p-fluorophenyl sulfone 
",,,15/10/2010
190,"Fluorouracil (INN)",51-21-8,200-085-6,"(EC) 2009/1223",,,"2,4(1H,3H)-Pyrimidinedione, 5-fluoro- 
",,,15/10/2010
191,"Hydrofluoric acid, its normal salts, its complexes and hydrofluorides with exception of those given in Annex III",7664-39-3,231-634-8,"(EC) 2009/1223",,,,"PALMITYL TRIHYDROXYETHYL PROPYLENEDIAMINE DIHYDROFLUORIDE,AMMONIUM HEXAFLUOROPHOSPHATE,SACCHAROMYCES/FLUORIDE FERMENT",,15/10/2010
192,"Furfuryltrimethyl ammonium salts, e.g. furtrethonium iodide (INN)",541-64-0,208-789-5,"(EC) 2009/1223",,,,",,",,20/10/2010
193,"Galantamine (INN)",357-70-0,-,"(EC) 2009/1223",,,"6H-Benzofuro(3a,3,2-ef)(2)benzazepin-6-ol, 4a,5,9,10,11,12-hexahydro-3-methoxy-11-methyl-, (4aS,6R,8aS)- 
",,,20/10/2010
194,Progestogens,-,-,"(EC) 2009/1223",,,,",PROGESTERONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,15/10/2010
195,"1,2,3,4,5,6-Hexachlorocyclohexane (BHC-ISO)","58-89-9 / -","200-401-2 / 602-042-00-0","(EC) 2009/1223",,,,,,21/10/2010
196,"(1R,4S,5R,8S)-1,2,3,4,10,10-Hexachloro-6,7-epoxy-1,4,4a,5,6,7,8,8a-octahydro-1,4:5,8-dimethanonaphthalene (endrin - ISO)",72-20-8,200-775-7,"(EC) 2009/1223",,,,,,15/10/2010
197,Hexachloroethane,67-72-1,200-666-4,"(EC) 2009/1223",,,,,,15/10/2010
198,"(1R,4S,5R,8S)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene (Isodrin-ISO)",465-73-6,207-366-2,"(EC) 2009/1223",,,,,,15/10/2010
199,"Hydrastine, hydrastinine and their salts","118-08-1 / 6592-85-4","204-233-0 / 229-533-9","(EC) 2009/1223",,,,",,",,15/10/2010
200,"Hydrazides and their salts e.g. Isoniazid (INN)",54-85-3,200-214-6,"(EC) 2009/1223",,,,"ADIPIC ACID DIHYDRAZIDE,,,,,,STEARIC HYDRAZIDE",,20/10/2010
201,"Hydrazine, its derivatives and their salts",302-01-2,206-114-9,"(EC) 2009/1223",,,,"ADIPIC ACID DIHYDRAZIDE,AMINOGUANIDINE BICARBONATE,AMINOGUANIDINE HCl,POLYURETHANE-18,POLYURETHANE-19,,,,,,,,,,,,,,,,,,,,,,","Carcinogenic Cat. 1B()",10/11/2010
202,"Octamoxin (INN) and its salts",4684-87-1,-,"(EC) 2009/1223",,,"(1-Methylheptyl)hydrazine ",,,15/10/2010
203,"Warfarin (INN) and its salts",81-81-2,201-377-6,"(EC) 2009/1223",,,"2H-1-Benzopyran-2-one, 4-hydroxy-3-(3-oxo-1-phenylbutyl)",",,","Reprotoxic Cat. 1A()",20/10/2010
204,"Ethyl bis(4-hydroxy-2-oxo-1-benzopyran-3-yl)acetate and salts of the acid",548-00-5,208-940-5,"(EC) 2009/1223",,,"2H-1-Benzopyran-3-acetic acid, 4-hydroxy-alpha-(4-hydroxy-2-oxo-2H-1-benzopyran-3-yl)-2-oxo-, ethyl ester ",,,20/10/2010
205,"Methocarbamol (INN)",532-03-6,208-524-3,"(EC) 2009/1223",,,"1,2-Propanediol, 3-(2-methoxyphenoxy)-, 1-carbamate 
",,,15/10/2010
206,"Propatylnitrate (INN)",2921-92-8,220-866-5,"(EC) 2009/1223",,,"1,3-Propanediol, 2-ethyl-2-((nitrooxy)methyl)-, dinitrate (ester) 
",,,15/10/2010
207,"4,4'-Dihydroxy-3,3'-(3-methylthiopropylidene) dicoumarin",-,-,"(EC) 2009/1223",,,,,,20/10/2010
208,"Fenadiazole (INN)",1008-65-7,-,"(EC) 2009/1223",,,"Phenol, 2-(1,3,4-oxadiazol-2-yl)- 
",,,15/10/2010
209,"Nitroxoline (INN) and its salts",4008-48-4,223-662-4,"(EC) 2009/1223",,,"5-Nitro-8-quinolinol ",,,15/10/2010
210,"Hyoscyamine, its salts and derivatives",101-31-5,202-933-0,"(EC) 2009/1223",,,"Benzeneacetic acid, alpha-(hydroxymethyl)-, (3-endo)-8-methyl-8-azabicyclo(3.2.1)oct-3-yl ester, (alphaS)- 
",,,15/10/2010
211,"Hyoscyamus niger L. (leaves, seeds, powder and galenical preparations)",84603-65-6,283-265-7,"(EC) 2009/1223",,,,,,15/10/2010
212,"Pemoline (INN) and its salts",2152-34-3,218-438-8,"(EC) 2009/1223",,,"4(5H)-Oxazolone, 2-amino-5-phenyl- 
",,,15/10/2010
213,Iodine,7553-56-2,231-442-4,"(EC) 2009/1223",,,,"MEA-IODINE,PVP-IODINE,IODINE TRICHLORIDE,NONOXYNOL-9 IODINE,NONOXYNOL-12 IODINE",,15/10/2010
214,"Decamethylenebis(trimethylammonium) salts, e.g. decamethonium bromide (INN)","156-74-1 / 541-22-0 / 1420-40-2 / 3198-38-7","- / 208-772-2 / 215-816-4 / -","(EC) 2009/1223",,,,",,,",,20/10/2010
215,"Ipecacuanha (Cephaelis ipecacuanha Brot. and related species) (roots, powder and galenical preparations)",8012-96-2,232-385-8,"(EC) 2009/1223",,,,,,15/10/2010
216,"(2-Isopropylpent-4-enoyl)urea (apronalide)",528-92-7,208-443-3,"(EC) 2009/1223",,,,,,15/10/2010
217,"alpha-Santonin [(3S,5aR,9bS)-3,3a,4,5,5a,9b-hexahydro-3,5a,9-trimethylnaphto[1,2-b]furan-2,8-dione]",481-06-1,207-560-7,"(EC) 2009/1223",,,,,,15/10/2010
218,"Lobelia inflata L. and its galenical preparations",84696-23-1,283-642-6,"(EC) 2009/1223",,,,"LOBELIA INFLATA,LOBELIA INFLATA EXTRACT",,15/10/2010
219,"Lobeline (INN) and its salts",90-69-7,202-012-3,"(EC) 2009/1223",,,"2-(6-(beta-Hydroxyphenethyl)-1-methyl-2-piperidyl)acetophenone ",,,15/10/2010
220,Barbiturates,-,-,"(EC) 2009/1223",,,,",,,,,",,15/10/2010
221,"Mercury and its compounds, except those special cases included in Annex V",7439-97-6,231-106-7,"(EC) 2009/1223",,,,",,MERCURIC OXIDE,",,07/01/2011
222,"3,4,5-Trimethoxyphenethylamine (Mescaline) and its salts",54-04-6,200-190-7,"(EC) 2009/1223",,,Mescaline,,,20/10/2010
223,Metaldehyde,9002-91-9,-,"(EC) 2009/1223",,,"Acetaldehyde, homopolymer ",,,15/10/2010
224,"2-(4-Allyl-2-methoxyphenoxy)-N,N-diethylacetamide and its salts",305-13-5,-,"(EC) 2009/1223",,,,,,15/10/2010
225,"Coumetarol (INN)",4366-18-1,224-455-1,"(EC) 2009/1223",,,"3,3'-(2-Methoxyethylidene)bis(4-hydroxycoumarin) 
",,,15/10/2010
226,"Dextromethorphan (INN) and its salts",125-71-3,204-752-2,"(EC) 2009/1223",,,"Morphinan, 3-methoxy-17-methyl-, (9-alpha,13-alpha,14-alpha)- ",",,",,15/10/2010
227,"2-Methylheptylamine and its salts",540-43-2,-,"(EC) 2009/1223",,,"2-Heptanamine, N-methyl-; (2-(N-methyl)heptylamine) ",,,20/10/2010
228,"Isometheptene (INN) and its salts",503-01-5,207-959-6,"(EC) 2009/1223",,,,",,,",,15/10/2010
229,"Mecamylamine (INN)",60-40-2,200-476-1,"(EC) 2009/1223",,,"Bicyclo(2.2.1)heptan-2-amine, N,2,3,3-tetramethyl- 
",,,15/10/2010
230,"Guaifenesin (INN)",93-14-1,202-222-5,"(EC) 2009/1223",,,"1,2-Propanediol, 3-(2-methoxyphenoxy)- ",,,15/10/2010
231,"Dicoumarol (INN)",66-76-2,200-632-9,"(EC) 2009/1223",,,"2H-1-Benzopyran-2-one, 3,3'-methylenebis(4-hydroxy- 
",,,15/10/2010
232,"Phenmetrazine (INN), its derivatives and salts",134-49-6,205-143-4,"(EC) 2009/1223",,,"Morpholine, 3-methyl-2-phenyl- 
",",",,15/10/2010
233,"Thiamazole (INN)",60-56-0,200-482-4,"(EC) 2009/1223",,,"2H-Imidazole-2-thione, 1,3-dihydro-1-methyl- ",,,15/10/2010
234,"3,4-Dihydro-2-methoxy-2-methyl-4-phenyl-2H,5H-pyrano[3,2-c]-[1]benzopyran-5-one (cyclocoumarol)",518-20-7,208-248-3,"(EC) 2009/1223",,,,,,15/10/2010
235,"Carisoprodol (INN)",78-44-4,201-118-7,"(EC) 2009/1223",,,"Carbamic acid, isopropyl-, 2-(hydroxymethyl)-2-methylpentyl ester carbamate (ester) 
",,,15/10/2010
236,"Meprobamate (INN)",57-53-4,200-337-5,"(EC) 2009/1223",,,"1,3-Propanediol, 2-methyl-2-propyl-, 1,3-dicarbamate ",,,15/10/2010
237,"Tefazoline (INN) and its salts",1082-56-0,-,"(EC) 2009/1223",,,"2-((5,6,7,8-Tetrahydro-1-naphthyl)methyl)-2-imidazoline ",,,15/10/2010
238,Arecoline,63-75-2,200-565-5,"(EC) 2009/1223",,,"3-Pyridinecarboxylic acid, 1,2,5,6-tetrahydro-1-methyl-, methyl ester;  Nicotinic acid, 1,2,5,6-tetrahydro-1-methyl-, methyl ester 
",,,15/10/2010
239,"Poldine metilsulfate (INN)",545-80-2,208-894-6,"(EC) 2009/1223",,,"Pyrrolidinium 2-(((hydroxydiphenylacetyl)oxy)methyl)-1,1-dimethyl-, methyl sulfate ",,,15/10/2010
240,"Hydroxyzine (INN)",68-88-2,200-693-1,"(EC) 2009/1223",,,"Ethanol, 2-(2-(4-((4-chlorophenyl)phenylmethyl)-1-piperazinyl)ethoxy)- ",",",,15/10/2010
241,2-Naphthol,135-19-3,205-182-7,"(EC) 2009/1223",,,,2-NAPHTHOL,,15/10/2010
242,"1- and 2-Naphthylamines and their salts","91-59-8 / 134-32-7","202-080-4 / 205-138-7","(EC) 2009/1223",,,,",,,",,15/10/2010
243,3-(1-Naphthyl)-4-hydroxycoumarin,39923-41-6,-,"(EC) 2009/1223",,,,,,15/10/2010
244,"Naphazoline (INN) and its salts",835-31-4,212-641-5,"(EC) 2009/1223",,,,",",,20/10/2010
245,"Neostigmine and its salts (e.g. neostigmine bromide (INN))",114-80-7,204-054-8,"(EC) 2009/1223",,,,",,,",,20/10/2010
246,"Nicotine and its salts",54-11-5,200-193-3,"(EC) 2009/1223",,,"Pyridine, 3-(1-methyl-2-pyrrolidinyl)-, (S)- ",,,15/10/2010
247,"Amyl nitrites",110-46-3,203-770-8,"(EC) 2009/1223",,,,,,15/10/2010
248,"Inorganic nitrites, with exception of sodium nitrite",14797-65-0,-,"(EC) 2009/1223",,,,",",,15/10/2010
249,Nitrobenzene,98-95-3,202-716-0,"(EC) 2009/1223",,,,,"Carcinogenic Cat. 2(),Reprotoxic Cat. 2()",15/10/2010
250,"Nitrocresols and their alkali metal salts",12167-20-3,-,"(EC) 2009/1223",,,,",,,,,,,3-NITRO-P-CRESOL",,20/10/2010
251,"Nitrofurantoin (INN)",67-20-9,200-646-5,"(EC) 2009/1223",,,"Hydantoin, 1-((5-nitrofurfurylidene)amino)-; 2,4-Imidazolidinedione, 1-(((5-nitro-2-furanyl)methylene)amino)- 
 ",,,15/10/2010
252,"Furazolidone (INN)",67-45-8,200-653-3,"(EC) 2009/1223",,,"2-Oxazolidinone, 3-((5-nitrofurfurylidene)amino)- ",,,15/10/2010
253,"Nitroglycerin; Propane-1,2,3-triyl trinitrate",55-63-0,200-240-8,"(EC) 2009/1223",,,,,,20/10/2010
254,"Acenocoumarol (INN)",152-72-7,205-807-3,"(EC) 2009/1223",,,"2H-1-Benzopyran-2-one, 4-hydroxy-3-(1-(4-nitrophenyl)-3-oxobutyl)- 
",,,15/10/2010
255,"Alkali pentacyanonitrosylferrate (2-)","14402-89-2 / 13755-38-9","238-373-9 / -","(EC) 2009/1223",,,,",",,15/10/2010
256,"Nitrostilbenes, their homologues and their derivatives",-,-,"(EC) 2009/1223",,,,",",,20/10/2010
257,"Noradrenaline and its salts",51-41-2,200-096-6,"(EC) 2009/1223",,,"Noradrenaline; 1,2-Benzenediol, 4-(2-amino-1-hydroxyethyl)-, (R)- ",,,15/10/2010
258,"Noscapine (INN) and its salts",128-62-1,204-899-2,"(EC) 2009/1223",,,"1(3H)-Isobenzofuranone, 6,7-dimethoxy-3-(5,6,7,8-tetrahydro-4-methoxy-6-methyl-1,3-dioxolo(4,5-g)-isoquinolin-5-yl), (S-(R*,S*))- ",,,15/10/2010
259,"Guanethidine (INN) and its salts",55-65-2,200-241-3,"(EC) 2009/1223",,,"Guanidine, (2-(hexahydro-1(2H)-azocinyl)ethyl)- ",",",,15/10/2010
260,Oestrogens,-,-,"(EC) 2009/1223",,,,",,,,,,,,,,,,,,,,,,,,,ESTRATETRAENOL,DIOSMETIN,DIOSGENIN,ESTRADIOL,ETHINYLESTRADIOL",,15/10/2010
261,Oleandrin,465-16-7,207-361-5,"(EC) 2009/1223",,,,,,15/10/2010
262,"Chlortalidone (INN)",77-36-1,201-022-5,"(EC) 2009/1223",,,"Benzenesulfonamide, 2-chloro-5-(2,3-dihydro-1-hydroxy-3-oxo-1H-isoindol-1-yl)- ",,,20/10/2010
263,"Pelletierine and its salts","2858-66-4 / 4396-01-4","220-673-6 / 224-523-0","(EC) 2009/1223",,,,",",,15/10/2010
264,Pentachloroethane,76-01-7,200-925-1,"(EC) 2009/1223",,,,,"Carcinogenic Cat. 2()",15/10/2010
265,"Pentaerithrityl tetranitrate (INN)",78-11-5,201-084-3,"(EC) 2009/1223",,,"1,3-Propanediol, 2,2-bis((nitrooxy)methyl)-, dinitrate (ester) 
",,,20/10/2010
266,"Petrichloral (INN)",78-12-6,-,"(EC) 2009/1223",,,"1,1',1'',1'''-(Neopentanetetryltetraoxy)tetrakis(2,2,2-trichloroethanol) 
",,,20/10/2010
267,"Octamylamine (INN) and its salts",502-59-0,207-947-0,"(EC) 2009/1223",,,"Hexylamine, 1,5-dimethyl-N-isopentyl",,,20/10/2010
268,"Picric acid",88-89-1,201-865-9,"(EC) 2009/1223",,,,,,15/10/2010
269,"Phenacemide (INN)",63-98-9,200-570-2,"(EC) 2009/1223",,,"Benzeneacetamide, N-(aminocarbonyl)- 
",,,15/10/2010
270,"Difencloxazine (INN)",5617-26-5,-,"(EC) 2009/1223",,,"4-(2-(p-Chloro-alpha-phenylbenzyloxy)ethyl)morpholine ",,,15/10/2010
271,"2-Phenylindan-1,3-dione (Phenindione (INN))",83-12-5,201-454-4,"(EC) 2009/1223",,,,,,20/10/2010
272,"Ethylphenacemide (pheneturide (INN))",90-49-3,201-998-2,"(EC) 2009/1223",,,"Ethylphenylacetylurea; 2-Phenylbutyrylurea  
",,,20/10/2010
273,"Phenprocoumon (INN)",435-97-2,207-108-9,"(EC) 2009/1223",,,"2H-1-Benzopyran-2-one, 4-hydroxy-3-(1-phenylpropyl)- ; Coumarin, 3-(alpha-ethylbenzyl)-4-hydroxy- 
",,,15/10/2010
274,"Fenyramidol (INN)",553-69-5,209-044-7,"(EC) 2009/1223",,,"Benzenemethanol, alpha-((2-pyridinylamino)methyl)- ",,,15/10/2010
275,"Triamterene (INN) and its salts",396-01-0,206-904-3,"(EC) 2009/1223",,,"2,4,7-Pteridinetriamine, 6-phenyl- 
",,,15/10/2010
276,"Tetraethyl pyrophosphate   (TEPP - ISO)",107-49-3,203-495-3,"(EC) 2009/1223",,,,,,20/10/2010
277,"Tritolyl phosphate",1330-78-5,215-548-8,"(EC) 2009/1223",,,,"TRICRESYL PHOSPHATE",,15/10/2010
278,"Psilocybine (INN)",520-52-5,208-294-4,"(EC) 2009/1223",,,"1H-Indol-4-ol, 3-(2-(dimethylamino)ethyl)-, dihydrogen phosphate (ester) 
",,,15/10/2010
279,"Phosphorus and metalphosphides",7723-14-0,231-768-7,"(EC) 2009/1223",,,,PHOSPHORUS,,15/10/2010
280,"Thalidomide (INN) and its salts",50-35-1,200-031-1,"(EC) 2009/1223",,,"1H-Isoindole-1,3(2H)-dione, 2-(2,6-dioxo-3-piperidinyl)- ; Phthalimide, N-(2,6-dioxo-3-piperidyl)- 

",,,15/10/2010
281,"Physostigma venenosum Balf.",89958-15-6,289-638-0,"(EC) 2009/1223",,,,,,15/10/2010
282,Picrotoxin,124-87-8,204-716-6,"(EC) 2009/1223",,,"3,6-Methano-8H-1,5,7-trioxacyclopenta(ij)cycloprop(a)azulene-4,8(3H)-dione, hexahydro-2a-hydroxy-9-(1-hydroxy-1-methylethyl)-8b-methyl-, (1aR-(1aalpha,2abeta,3beta,6beta,6abeta,8aS*,8bbeta,9S*))-, 
compd. with (1aR-(1aalpha,2abeta,3beta,6beta,6abeta,8aS*,8bbeta,9R*))-hexahydro-2a-hydroxy-8b-methyl-9-(1-methylethenyl)-3,6-methano-8H-1,5,7-trioxacyclopenta(ij)cycloprop(a)azulene-4,8(3H)-dione (1:1) 
",,,15/10/2010
283,"Pilocarpine and its salts",92-13-7,202-128-4,"(EC) 2009/1223",,,"2(3H)-Furanone, 3-ethyldihydro-4-((1-methyl-1H-imidazol-5-yl)methyl)-, (3S,4R)- 
",,,15/10/2010
284,"alpha-Piperidin-2-ylbenzyl acetate, laevorotatory threoform (levofacetoperane (INN)) and its salts",24558-01-8,-,"(EC) 2009/1223",,,"2-Piperidinemethanol, alpha-phenyl-, acetate (ester), (R*,R*)-(-)- 

",,,20/10/2010
285,"Pipradrol (INN) and its salts",467-60-7,207-394-5,"(EC) 2009/1223",,,,,,15/10/2010
286,"Azacyclonol (INN) and its salts",115-46-8,204-092-5,"(EC) 2009/1223",,,"4-Piperidinemethanol, alpha,alpha-diphenyl- 
",,,15/10/2010
287,"Bietamiverine (INN)",479-81-2,207-538-7,"(EC) 2009/1223",,,"1-Piperidineacetic acid, alpha-phenyl-, 2-(diethylamino)ethyl ester ",,,20/10/2010
288,"Butopiprine (INN) and its salts",55837-15-5,259-848-7,"(EC) 2009/1223",,,"2-Butoxyethyl alpha-phenyl-1-piperidineacetate 
",,,20/10/2010
289,"Lead and its compounds",7439-92-1,231-100-4,"(EC) 2009/1223",,"Opinion on Lead Acetate",,",LEAD ACETATE,,,,,,,,,,,,,",,15/10/2010
290,Coniine,458-88-8,207-282-6,"(EC) 2009/1223",,,"Piperidine, 2-propyl-, (S)- 
",,,15/10/2010
291,"Prunus laurocerasus L. (""cherry laurel water"")",89997-54-6,289-689-9,"(EC) 2009/1223",,,,,,15/10/2010
292,"Metyrapone (INN)",54-36-4,200-206-2,"(EC) 2009/1223",,,"1-Propanone, 2-methyl-1,2-di-3-pyridinyl- ",,,15/10/2010
293,"Radioactive substances, as defined by Directive 96/29/Euratom (1) laying down the basic safety standards for the protection of the health of workers and the general public against the dangers arising from ionising radiation",-,-,"(EC) 2009/1223",,,,,,15/10/2010
294,"Juniperus sabina L. (leaves, essential oil and galenical preparations)",90046-04-1,289-971-1,"(EC) 2009/1223",,,,,,15/10/2010
295,"Hyoscine, its salts and derivatives",51-34-3,200-090-3,"(EC) 2009/1223",,,"Scopolamine; Benzeneacetic acid, alpha-(hydroxymethyl)-, (1alpha,2beta,4beta,5alpha,7beta)-9-methyl-3-oxa-9-
azatricyclo(3.3.1.02,4)non-7-yl ester, (alphaS)- 

",,,15/10/2010
296,"Gold salts",-,-,"(EC) 2009/1223",,,,"SACCHAROMYCES/GOLD FERMENT,SACCHAROMYCES/GOLD FERMENT LYSATE FILTRATE,GOLD ACETYLMETHIONATE,GOLD ASPARTATE/GLUTAMATE,GOLD CHLORIDE HCL",,15/10/2010
297,"Selenium and its compounds with the exception of selenium disulphide under the conditions set out under reference No 49 in Annex III",7782-49-2,231-957-4,"(EC) 2009/1223",,,,",,SELENIUM/GLYCINE SOJA SPROUT EXTRACT,SELENIUM ASPARTATE,SACCHAROMYCES/SELENIUM FERMENT,SACCHAROMYCES/ZINC/MAGNESIUM/CALCIUM/GERMANIUM/SELENIUM FERMENT,DEFINED CELL CULTURE MEDIA,HYDROLYZED SACCHAROMYCES/SODIUM SELENATE FERMENT EXTRACT",,20/10/2010
298,"Solanum nigrum L. and its galenical preparations",84929-77-1,284-555-6,"(EC) 2009/1223",,,,"SOLANUM NIGRUM FRUIT EXTRACT",,15/10/2010
299,"Sparteine (INN) and its salts",90-39-1,201-988-8,"(EC) 2009/1223",,,,,,20/10/2010
300,"Glucocorticoids (Corticosteroids)",-,-,"(EC) 2009/1223",,,,"PREGNENOLONE ACETATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HYDROXYCORTISONE SUCCINATE,HYDROCORTISONE ACETATE",,20/10/2010
301,"Datura stramonium L. and its galenical preparations",84696-08-2,283-627-4,"(EC) 2009/1223",,,,"DATURA STRAMONIUM POWDER,DATURA STRAMONIUM LEAF EXTRACT",,15/10/2010
302,"Strophantines, their aglucones and their respective derivatives",11005-63-3,234-239-9,"(EC) 2009/1223",,,,",",,15/10/2010
303,"Strophantus species and their galenical preparations",-,-,"(EC) 2009/1223",,,,,,15/10/2010
304,"Strychnine and its salts",57-24-9,200-319-7,"(EC) 2009/1223",,,,,,15/10/2010
305,"Strychnos species and their galenical preparations",-,-,"(EC) 2009/1223",,,,,,20/10/2010
306,"Narcotics, natural and synthetic: All substances listed in Tables I and II of the Single Convention on Narcotic Drugs signed in New York on 30 March 1961",-,-,"(EC) 2009/1223",,,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,15/10/2010
307,"Sulphonamides (sulphanilamide and its derivatives obtained by substitution of one or more H-atoms of the -NH2 groups) and their salts",-,-,"(EC) 2009/1223",,,,"TOSYLAMIDE,,,,,,,,,,,,,,,,,,,,,,,,,,MAFENIDE HCL,MESYLOXYBENZYL ISOBUTYLBENZENESULFONAMIDE",,20/03/2018
308,"Sultiame (INN)",61-56-3,200-511-0,"(EC) 2009/1223",,,"Benzenesulfonamide, 4-(tetrahydro-2H-1,2-thiazin-2-yl)-, S,S-dioxide ",,,20/10/2010
309,"Neodymium and its salts",7440-00-8,231-109-3,"(EC) 2009/1223",,,,,,15/10/2010
310,"Thiotepa (INN)",52-24-4,200-135-7,"(EC) 2009/1223",,,"Tris(aziridinyl)phosphine sulfide ",,,15/10/2010
311,"Pilocarpus jaborandi Holmes and its galenical preparations",84696-42-4,283-649-4,"(EC) 2009/1223",,,,,,15/10/2010
312,"Tellurium and its compounds",13494-80-9,236-813-4,"(EC) 2009/1223",,,,",",,15/10/2010
313,"Xylometazoline (INN) and its salts",526-36-3,208-390-6,"(EC) 2009/1223",,,,",",,20/10/2010
314,Tetrachloroethylene,127-18-4,204-825-9,"(EC) 2009/1223",,,,,"Carcinogenic Cat. 2()",15/10/2010
315,"Carbon tetrachloride",56-23-5,200-262-8,"(EC) 2009/1223",,,"Tetrachloromethane 
",,"Carcinogenic Cat. 2()",15/10/2010
316,"Hexaethyl tetraphosphate",757-58-4,212-057-0,"(EC) 2009/1223",,,,,,15/10/2010
317,"Thallium and its compounds",7440-28-0,231-138-1,"(EC) 2009/1223",,,,",",,15/10/2010
318,"Thevetia neriifolia Juss., Glycoside extract",90147-54-9,290-446-4,"(EC) 2009/1223",,,,,,15/10/2010
319,"Ethionamide (INN)",536-33-4,208-628-9,"(EC) 2009/1223",,,"4-Pyridinecarbothioamide, 2-ethyl-; Isonicotinimidic acid, 2-ethylthio- 

",,,15/10/2010
320,"Phenothiazine (INN) and its compounds",92-84-2,202-196-5,"(EC) 2009/1223",,,"10H-Phenothiazine ",,,15/10/2010
321,"Thiourea and its derivatives, with the exception of the one listed in Annex III",62-56-6,200-543-5,"(EC) 2009/1223",,,,"1,3-Bis(hydroxymethyl)-3-thiourea,Hydroxymethyl-2-thiourea,1-Hydroxymethylimidazolidine-2-thione,1-Monomorpholinomethyl-2-thiourea,1,3-Bis(morpholinomethyl)-2-thiourea,,,THIOUREA","Carcinogenic Cat. 2(),Reprotoxic Cat. 2()",11/02/2011
322,"Mephenesin (INN) and its esters",59-47-2,200-427-4,"(EC) 2009/1223",,,"3-(o-Methylphenoxy)-1,2-propanediol 
",,,15/10/2010
323,"Vaccines, toxins or serums defined as immunological medicinal products pursuant to Article 1(4) of Directive 2001/83/EC",-,-,"(EC) 2009/1223",,,,",,,,,,,,,,",,20/10/2010
324,"Tranylcypromine (INN) and its salts",155-09-9,205-841-9,"(EC) 2009/1223",,,"Cyclopropanamine, 2-phenyl-, trans-(+-)- 
",,,15/10/2010
325,"Trichloronitromethane (chloropicrine)",76-06-2,200-930-9,"(EC) 2009/1223",,,,,,15/10/2010
326,"2,2,2-Tribromoethanol (tribromoethyl alcohol)",75-80-9,200-903-1,"(EC) 2009/1223",,,,,,15/10/2010
